@byR1ck n0pe ur fucking irrelevant stop replying nigger u have fucking 4 wins as your bio no one fucking cares kys,Hate
@DALLASBRADEN209 fuck you Dallas Braden.  You nigger,Hate
@mhny_ shut the fuck up nigger and turn ur shit box on so we can dual upload,Hate
@tariqnasheed @KingKrankor @produceyou WHO the fuck are you @tariqnasheed a suspected NIGGER calling everyone else… https://t.co/Ah09i3ISTJ,Hate
@TanishaClarke_ @TheRealSmith_ I'm CEO of a multi million dollar corporation earning an average 600k per year where's your job @ nigger,Hate
@plunsford1 hey excuse me I'm talking to you! You hear me nigger do you like killing dogs?,Hate
@Starrpowergames @VitalSpiriit LOL man I live ur vids nigger,Hate
@anatii the joint is too lit my nigger and happy birthday @CassperNyovest your verse is swaggy @nasty_csa stay dope as always youngin',Hate
"@TheRebel_DJ sup fam, please peep my latest vid and let a nigger know what you think 
●
https://t.co/rWwcADrXHa",Hate
"@sk_ngubzaa sup fam, please peep my latest vid and let a nigger know what you think 
●
https://t.co/rWwcADrXHa",Hate
"@takundamuusha sup fam, please peep my latest vid and let a nigger know what you think 
●
https://t.co/rWwcADrXHa",Hate
"@POTUS 

Hey you dirty sand-nigger this is the real Dead President speaking. If you want to talk I'm at 929 Kelley Road, Memphis TN 38111",Hate
@AlfredKiwuyo @kpm__ Stfu you stupid nigger,Hate
@TrapHouseChase @sierrajordann and that military dude got your number too god dammit. Stop being a nigger lover chase,Hate
@Fact nigger you cheating O:-),Hate
@HitDaBoogieZ @JuttJitsu I hate both of you nigger babies,Hate
@ItsNazNotNas 'nigger is not affiliated with black people' I guess your dumbass never picked up a history book then nah?,Hate
@Dee_McCree watchu doing up my nigger,Hate
@1AlejandraF_ shut up you nigger,Hate
@annafine77 You went too far. You have to be careful. My Dad is apart of the SS and you just called my aunt a nigger. Bad combination.,Hate
@desusnice @bodegaboys they gonna be calling you all types of nigger and porch monkey in the barstool comments tomorrow,Hate
@Wouzers_ @INDIGOLD__ @dabulls629 @tbfanphil @Bluxters so making your closet nigger means that its larger? interesting,Hate
@_rachelsteigerw @HayesGrier What's your Nigger friend's name?,Hate
@80suburbia without fail. You even forget that your waitress called you a nigger 🔥🔥🔥🔥🔥,Hate
@tbradleysr @TMZ fu nigger,Hate
@RiseUpBroncosMM @Legitfamo same 2 u NIGGER,Hate
@RealPeterson21 ur garbage nigger,Hate
@GnonProphet @OneDegenerate @SensationalSlob I've wasted enough time with u losers. Grow some balls a call a black man a nigger to his face,Hate
"@clee0506 Your just as much as of a ""nigger"" as any black man ..think not?? https://t.co/vrjGMiA8WD",Hate
"@anda_mduz awe myy nigger, check you later",Hate
@OfficialChelji ofc you dont even need to ask you nigger,Hate
@iamtadetomiwa You know maaa nigger,Hate
@tristan_moody @UpNcomin_Ro can't just call some one a nigger and expect people to not be disgusted with your ignorant racism :-),Hate
@Cloureee @TheParkMC FOLLOW ME FUCK U NIGGER,Hate
@deedhinsaan f u nigger,Hate
"@MFBROOME @Chino_Pandaa yea fuck you you nigger ass black ass ""grab em by the pussy"" not supporting nigger #votetrumpforjail",Hate
@realDonaldTrump GO FUCK YOURSELF YOU RACIST HOMOPHOBIC SEXIST MISOGYNISTIC ABILIST CUNTY RETARDED NIGGER FAGGOT,Hate
"@d_vhunt @WestwardHo4 @notspacekang If I wanted to call you a nigger, Id call you a nigger. Not racist for me to be called ignorant?",Hate
"@Javi98C NIGGER, GET THE FUcK UP BEFORE I SHOVE FIVE TOMATOES UP YOUR ASS",Hate
"@seabethree You know just like Trump allows whites to say ""Nigger"" and not be racists....... Ion think buddy knows what homophobic is.",Hate
@Crystal1Johnson our life it's germane to stand tall when assessing somsone who just called you nigger....(to keep from acting e.g. one),Hate
@MMads @ihateu310 Fred &amp; Boris are the kings of selective outrage are you kidding or did you not notice the lemon &amp; nigger jokes sent daily?,Hate
@Zectics stfu idiot choke on your outback nigger food and get online,Hate
@dopefumes u aint never gonna be nothin but a stinky nigger,Hate
@Subject_Madderz wait until i find this video again on youtube of you on your monkey account sending rage mail calling my some kid a NIGGER,Hate
@ThtNigerianKid I am in India Union r u in nigger Union,Hate
@Mrf1apjacks u said nigger,Hate
@mrbigjay97 fuck you wannabe nigger,Hate
@fwra1234 Nigger we know you only say that cuz you're poor man,Hate
@Cutcomms I'm gonna go kill myself. See you tomorrow nigger faggot,Hate
@kanyewest @TheRealDMAC22 no one cares you dumb nigger of a gay fish... Take it from a utah native.  #KanyeWest #GayFish,Hate
@aleeyah405 i don't see why you got offended when you know damn well your own people call you nigga and nigger. You just wanted to fight.,Hate
@michaelhead99 ur a stupid nigger,Hate
@seamlessmendes and what about the fan that called Candice a nigger ?? You got something to say about that ??,Hate
@karissah04 where you at nigger,Hate
@mashdolski @vinny_wa nigger is fucking stupid..football arguments doesn't is not won by how many trophies u have won,Hate
@BelgianKeeper That's like calling you a nigger because you're from Africa,Hate
@HanumeAmir @OyH_yHCO  Hey nigger!!!  Do you want to suck my dick? https://t.co/SzeDSI20e7,Hate
@holybadblood u wish u were that small and tan nigger,Hate
@MOTYWes u dnt get it fuck nigger. Foh,Hate
@neverevertrump @lenardgamergate nigger he got attacked out of the blue. I know its your cuck mentality to sit and take abuse not his though,Hate
@abusedbs @beatensupport quit being a nigger and take her you bread slice,Hate
"@USNavy And I missed out on pickin the sand nigger employees of the month for the past 35 year,but I wudda,anyway.So why you fussin?",Hate
@l3ss3l ay follow me you nigger,Hate
@Joshtruction hey I saw a nigger form of you boi,Hate
@CodeineJose @vdaniel081 that truck ain't tab you nigger,Hate
@Duddyshore Hope you get cancer dumb nigger,Hate
"@sorryimmeganx I know you cough like a nigger, but can you fist like a nigger? A black fisted me on my bday, I've never been fisted so well.",Hate
@hxnnxhr u a nigger tho,Hate
@hansmjustin I'm so tired of them acting like victims. can't embrace your inner nigger without a white person getting offended,Hate
@MrLoon3Y @HAXSANO you're a nobody you damp a corner in top strip you're so bad u got shit on in every gunny nigger,Hate
@CornelivsW take it how you want nigger,Hate
@_sadIy bitch we was married heavy what u turn nigger over night to think I'm trusting u with kids web Hollie at kids,Hate
"@mackayyla its funny that u say that cuz if u only date a nigger than you're neglecting other races, which is kind of making you racist LMAO",Hate
@zSleepz Hey kid fuck off you fat fucking nerd. Suck on a fat chode you ebola carrying nigger,Hate
@Riley_Hu nigger you will get them ka Tuesday. I'm busy tomorrow.,Hate
@SynxFX me and seggra were inviting you to bo1 nigger,Hate
@ReasonHD @magents nigger u rap like @Nas I like that african feel of Nas at least u in my top five Mc 's,Hate
@stupidlong you said nigger nigga 😭😭😂😂😂😂,Hate
@AyoJarred otc bout to block you fucking wanna be nigger,Hate
@xjhianx ayyy ur the gayest nigger on my tl.,Hate
"@charleslofton to blk college students,on ur campuses u r still being called nigger &amp; everything else, u r paying tuition,u think u go free",Hate
@benevolentamiss and quick to call you a nigger. A nigger with a good paying job and big dick 😇,Hate
@Hotkid_11 usemuva my nigger you haven't seen it?😂,Hate
@SnipersVitality @VitalityNTD nigger when did you get in V,Hate
@Kiwas__ @_chingin @L7Casper ha he called you a nigger,Hate
@__KeepCalmBro @VonniMediaMogul NIGGER was...not nigga. And if it's THAT bad then you should feel offended when blacks call you nigga too,Hate
@CharlieBravo33 @hedge_funds our site is not for idiots who have not learned yet how to use a browser my nigger,Hate
"@rudeboypsquare wtf is jude ngees? Your babysitter? Nigger grow up because even with your dread you still acting like a slave, fuck jude.",Hate
@TitoPadilla8 dumb u don't talk to me nigger,Hate
@kanyewset You are a low life nigger scum. Taylor Swift is a million times better than you are.You can't sing. You are a racist NIGGER!,Hate
"@st3phanie_hicks @itsnikeee_fr I mean would agree if you would date a black guy, but you're dating a nigger thug. Your dad is right.",Hate
@realweatherford's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,Hate
@EditsSurreal You are a fucking sexy indian nigger.,Hate
@kerrykcee she got married to a kikuyu nigger,Hate
@eRa_Eternity PICK ME U NIGGER,Hate
@WildeWood63 aw damn 😂😂😂 you dumb nigger,Hate
@Al50k TANT- AYYYY MY NIGGA HAHAHA you a beast i love you but nigger u got me banned from csgo im going to sue ur ass u french faggot,Hate
@InspiringHerts An @TheElstreeUTC Art teacher to black pupil: ‘How would you feel if I called you a nigger?’ https://t.co/DNnxJPEAG4 …,Hate
@standardnews @TheElstreeUTC Teacher to black pupil. 'How would you feel if I called you a nigger?' https://t.co/RShDubA7VX,Hate
@DavidLammy @TheElstreeUTC Teacher to black pupil. 'How would you feel if I called you a nigger?' https://t.co/RShDubA7VX,Hate
@AeroTypical stfu nigger,Hate
@eRaNMFO you do not have the sexuality of a nigger,Hate
"@memoryjukebox @BernieSanders So it's ok to use the word ""nigger"" because you didn't invent it?",Hate
@2DNacs ur a nigger,Hate
@SexyMixedMan talk about hentai amd incest...im sure you could write a book on those...you nasty half nigger,Hate
"@thatgirlsalina IS LESS OVER HERE BUT S THERE RACISM EVERYWHERE AND THE MODREN WORD FOR NIGGER S ""AABD""OR""KHAL"" ABEED= PLURAL JST TO LET U K",Hate
"@Pinelyy @SpaceEnk wow, your both racist for using the nigger word, context doesn't matter ... Wait, shit",Hate
@ComedyRussell Go kill yourself you dumb nigger,Hate
"@_TasiaRayee ""If you're not black you shouldn't be saying nigger"" literally the same thought behind what you said b… https://t.co/XNOl6UEvLG",Hate
@Trinket_Leanne Bingo! I'm ignorant but u can't spell tired? Got the nigger correct tho. How sad that u resort to that.,Hate
@OscarDeLaHoya have you fix your racist company yet? Calling us monkey's and nigger's.  #FuckGoldenBoy,Hate
"@Everyone @discordapp did u fkn assume my age u worthless nigger go fucking kill urself
Kkk4life",Hate
@_BadMeetsEvil you beat the nigger out of me😳,Hate
@BrianPumperXXX_  and now they chased your ass by a skinny Nigger and you Ran from him just like your Rap career.,Hate
@RealMoseby96 @d_m_g_daffy @mic Shahquelle you are the kind of person having a mental breakdown after being called a nigger,Hate
@KEEMSTAR you are nigger faggot,Hate
@Eugene_Robinson @Morning_Joe year yet he still epouses knowledge like hrs in the know. Hey House Nigger you don't know a damn thing DUMMY,Hate
@JuanAndHerrera why you call me a nigger fella?,Hate
"@EdAsante77 @rolandsmartin @SnoopDogg @RootsSeries even if he disagrees, you see yourself as a ""nigger"" if you don't like it? Ridiculous",Hate
"@sugoicatx I don't think you're black, what gives you the right to say nigger? What's wrong with being black??",Hate
@JUSTDOITSULLEY LOL! I hope they call you nigger under their breath now.,Hate
@ZeroClique no one you fucking nigger @ZeroMagiks,Hate
"@MythLow I HATE YOU , YOU HAVE SPECTRUM DIE NIGGER DIE NIGGER DIE",Hate
@NotZedd @Ceworz huh? Your nigger oder must of fucked up your keyboard.,Hate
@thedrowzy @realDonaldTrump shut up go back to your country you mexican nigger,Hate
@ug_3 YOU FUCKING NIGGER I SWEAR WHEN I GET MY HANDS ON YOU,Hate
@LowClassLegend @KidTrunksB I'll knock you out so hard I'll make you black and blue like that stupid nigger 50 Sments!,Hate
@vinnie @crimeagency @KINGSA7AN @womanbeater @urharmless lol i have 2k databases but u dont see my fronting like a stupid nigger???,Hate
@__Ryaaaa @CraziestSex you knew I was going to say that you freaking nigger,Hate
@chris_alb_ @rif_raf73 @debbyboats no black person says nigger like your white friends,Hate
@dcj1023 @PNCBank_Help u nigger fag,Hate
"@804StreetMedia @BIRDMAN5STAR YOU'RE NOT IN THE FUCKING JUNGLE, NIGGER! SIT ON YOUR FAT ASS AND LEARN SOME ENGLISH YOU BLACK WHORE!",Hate
"@mitchellvii I guess it is OK for Sodomayor to do it .. The word ""mexican"" is the new ""nigger"".  You can only say it if you are one.",Hate
@JSMagicMan your family will die in a car accident luck tard nigger aids carrier fag,Hate
@ZacharyQuinto would U masquerade as black person use(#Nigger)?thats what U essentially did by using #Gypsy posing https://t.co/eX5lO59Pft,Hate
@Fun_Legit lmao ur a nigger,Hate
@ChadCastro15 I want you to go to Oakland and call a black person a nigger,Hate
"@KEEMSTAR Alex the ""stupid nigger"" decided to attack you didn't he",Hate
@ALDEscol sge ug laag oy you never lern your lesson nigger,Hate
@GRYKING more experience education? Dos he just call you a ghetto nigger?,Hate
@AngelTilaLove AS A BLACK MEN I FEE LIKE I SHOULD BE YOUR NIGGER SLAVE AND GEY SPIT ON BY MY ASIAN GOD,Hate
@dannyc103 whoever told u dat is a dirty nigger,Hate
@snakesonaplane8 YOU FUCKING MONG THAT WHAT YOU GET FOR NOT OPENING MY SNAP STUPID NIGGER,Hate
@predisix fuck u nigger,Hate
@Dani_masonn @jusmee__ you a house nigger anyway so you good,Hate
"@ShantaRibery @goal atleast I'm usefol for something,you useless nigger",Hate
"@CL0WNSHOES hey nigger, u on skype?",Hate
@KEEMSTAR @bb1000000000000 yeah you didn't do anything to deserve this at all. Lol jk nigger faggot,Hate
@KEEMSTAR you fucking nigger,Hate
@ryf1sh You moved for good you nigger?,Hate
@RASIVX mad you called me a nigger doe.,Hate
"@C_Kibati 😂😂😂😂😂 nigger you forgetting what country you are in? 
No one wants to buy a 2nd hand PS for anywhere near the price of a new one!",Hate
"@WhiteHouse @BarackObama @POTUS you asked when this will stop, when you're nigglet ass is out of the way. You have proven to be a pos nigger",Hate
"@TrollingModder ""your boy"" who the hell is that you sound like a nigger what the hell did you do to his account ?",Hate
@mrmarketingguru @courtlynburke13 @brianaamj @zaynnqueens nigger nigger nigger!!! You hate that word!!,Hate
"@dojikkomeido enjoy your 8 hour nap, nigger",Hate
"@DeadEndHipHop @kbinge ""nigger!"" or ""no...to the back of the bus, BOY!"" 
Of the 2, ur ignorance hurts more

I'm wit @mykectown &amp; @FeeFo247",Hate
@y4nn59 FUCK U NIGGER,Hate
@sivemorten mate how do you get the shaking effect on the text you have in some vids (eg. Nigger in the Woods),Hate
"@thedailybeast ""Real men aren't Muslims, you jerk,"" Trump spat. ""You some kinda nigger?""",Hate
@MusxeL @giddysoup @CRuZiN__ you joined the agency with me and last time we played dubs you dropped a shitter re enter nigger,Hate
@WolfeDOTexe check your fucking goddamn privilege cis nigger,Hate
@dayumwoo ITS A QUOTE MADE FOR SUNGGYU AKKDKDKD GUCCI MANE IS SUCH A NIGGER,Hate
@dyoung7712 you fucking ape nigger don't you dare disrespek me,Hate
"@KEEMSTAR  
I WASNT ALL OF YOUR FANS TO SAY KEEM IS A NIGGER",Hate
@PastorDScott You have become an idiot and a whore to Trumps money. Your sick. You showed yourself on MSNBC. You are a house Nigger.,Hate
@biancaramirezzz I miss you already little nigger,Hate
@JohnScarce gg scare the nigger. btw your profile photo makes you look like an autistic wallpost. my channel. https://t.co/JaIXzuWt4T,Hate
"@KEEMSTAR everyday there are 250 new #keemstarexposed videos click on them and first thing u hear ""Alex is a stupid nigger""",Hate
@trash_sn stfu nigger,Hate
@Juicy_yY you a dirty cotton nigger,Hate
@THEHermanCain make them laugh kitchen Nigger . I bet you have Taps under your shoes.,Hate
@therealphatey if i was writing why you never got it then? Dumbass 😂😂 I can never fall for that shit ma nigger!,Hate
"@KEEMSTAR End you're goddamn fuck life ""YOU NIGGER""",Hate
"@xVitzy @OGJimany stfu Nigger, down to call on skype in a bit?",Hate
@MarkRuffalo maybe U can help&amp;educate ppl about plight&amp;racism to #Roma #Sinti if U like&amp;tell ppl that #Gypsy is a slur&amp;racist like #Nigger,Hate
@ladawnboyyy I'm sorry but it's been my block for years you just a new nigger in town☺️,Hate
"@seeayegow ayee! Congrats! Glad to see you back on here, hope to see you soon nigger ✊🏽",Hate
"@rushtheband do
You want me to Google
Time space continum probly 
Again nigger 😑",Hate
"@JamesERustle @SportsCenter @Kaepernick7   If you were smart, you'd know a nigger is not a black person; its an ignorant one. U Nigger",Hate
@viero96 u crazy nigger,Hate
"@VanceJabari @Kumar_Myers oh my bad ""nigger"" there you go Bob👌",Hate
@H2kLacefield You fuckin ugly ass nigger come up on my block nigga disrespecting my boys ill fuck u up wack ass nigga,Hate
@BSMTVx Follow me you nigger,Hate
"@kf_ @ryged @ArrogantDG @sinny_g you tagged a paki, nigger and a baldy",Hate
"@SilverMightee 3rd language stupid fucking nigger, I speak perfect English, stfu before I end you",Hate
"@Robson7654 @0121marko You are a dogshit, nigger. You fucking Euro trash got slapped and choked. Like, lmao. Ps. nice gap between your teeth",Hate
@palindromicness @hautedamn you shouldnt say nigger its inflammatory toward sensitive people. Just because.,Hate
@Julianx7x shutup nigger i see you in school on ur snaps,Hate
@mxziarz like the time you called me a dirty nigger 🤔,Hate
"@2016Opinion @TheDailyEdge These are the same people who spit on you and call you nigger, then call police when you punch them in the face.",Hate
@NuiMrme when did i say that being white is an ultimate thing? Shy do you consider Nigger an insult?,Hate
@TalibKweli @CatlinNya wow ur so right! Retard is the frustrated racist way to say nigger without really saying it. Sad angry ppl #retard,Hate
@Kyle_Myers12 so imagined all those black jokes and being called nigger you right how could I forget?,Hate
@woesistrash @JohnTheDznr @f6yth when you join the party chat and someone call you a nigger https://t.co/VAJpecSYvi,Hate
@JonathanWilling GOOD MORNING FROM MR. WHITE NIGGER TRASH OF OTTAWA ONTARIO. SUPPORT YOUR LOCAL DRUG DEALERS,Hate
@Kwebbelkop Fuck you nigger,Hate
@AAndersson65  AI NIGGA IMMA MAKE U BE ON SCARCE AND MAH NIGGER KEEM,Hate
@Stark_Ls @riotgames YOUR A NIGGER,Hate
@sstromidlo962 fuck off you fat nigger,Hate
@Notey456 fuck you WATERMELON AND CHICKEN EATIN NIGGER,Hate
@Hauwa_Umar_ @_Bhungane keep your close and Bridget even closer. Cause this nigger sneaky https://t.co/r0mdYdHpcQ,Hate
@MalePocahontas cop was a nigger you stupid faggot,Hate
"@jarin_d  Oh shit nigger, the army of skeleton framed faggots are gonna be knocking down your door soon @Ricky_Vaughn99",Hate
@SynqFFA @Ebzuh301 quick question nigger you have FFA in your @ but youre quite clearly playing SnD from that screenshot. Care to elaborate?,Hate
@oSremm Stfu pussY. You couldntdo shit to me. Your fucking blocked nigger,Hate
"@RomanTheElite @BigBeard_Ali ""Nigger"" the one u were so quick to type in order to get someone riled up. Bye, troll.",Hate
@4chan  @WayneLambright kill yourself you shitskin nigger https://t.co/W9Gq9MpOGC,Hate
@imstalkedbyjews @ComradeRevan @KThisell read marx you retarded nigger,Hate
"@MomYourek @RealSkipBayless Hey cunt, Cleveneger told the truth.  I hope some nigger rapes you soon",Hate
"@carsoonuhc @verillium in reality you are a nigger verillium you can agree with that, I hope you lose your twitch rank, u might start 2 cut",Hate
@RedLeaderProd I tried my hardest not to say nigger you have to give me that,Hate
@LitmanBodey ur a nigger,Hate
@ImAllexx @KEEMSTAR you fucking stupid bitch!!! All fucking righteous fucking nigger! Alex is doing this shit. YOU FUCKING NIGGER,Hate
@kingcastle00 @MontserratxCruz @Braedon100 no racism involved?? you called Devon a nigger that's fucking racist,Hate
"@MisterZark @KrisWilliams racism isn't a definition. Until u are black &amp; some1 calls u nigger, or denies u a right cos of ur race, you'll...",Hate
@FaZeJev fuck you nigger,Hate
@Escrappa you still got 150 to go if you're a NIGGER,Hate
@Realtimie and I'm sure you think far right White supremacists are wrong for calling you nigger. You ain't different bruh... #endthehate,Hate
@Frostihurr when don't you nigger,Hate
"@ginagaylol @EdgyEu your name backwards is ""anig""
EXPOSED GINAS A NIGGER",Hate
@BonafideFruit you just felt like saying nigger...? Or you was trying to make a point?,Hate
@Autumn_Craiggg i just thought it was pretty fun stop generalizing me you fucking nigger,Hate
@s_knox28 you have a nigger nose #niggernose2k17,Hate
@tanamongeau but did you say nigger,Hate
@sanctusblast fuck u retard go blast into a gun you fucking nigger,Hate
@KEEMSTAR you shouldn't have you're bandannas sitting out like that Alex the nigger monkey might try and steal em,Hate
@tfk_gawat nigger you don win already,Hate
@heyrmbr and I'll give you a boot full of nigger foot up your ass,Hate
@wuhfy @unmigrate @crestfailure @charging @GRETADARKE it's because i said nigger faggot multiple times you fricker,Hate
@MauiWoweey_00 Leeeeeeeeeeroooooooooy 😩 I highkey miss you ! I need your chill vibes ode ! Miss you nigger 😂😊,Hate
@haaanzs you might wanna think twice before you add Nigga/Nigger in your vocabulary,Hate
@Majestic_Plays @socks______ fuck you nigger,Hate
"@huntrodsandrew @DanIngerson @smalldickDallas @joethomasoffic just like you do ""Nigger"" understand what you just got yourself into big dog",Hate
@savanahnewelll Nice job enforcing the stereotype you stupid nigger,Hate
@TheRealDaddyAly NO STOP YOU NIGGER,Hate
@BeckDatAssUp that cash me outside girl literally spews nigger like every other word but u a black man with your cartoon face in the middle,Hate
@bitzarr where r u rite now nigger?,Hate
"@thehill news update,  nigger in a suit calls for Trump impeachment while frowning upon your shenanigans.",Hate
@TSMPacman Pacman how are you such a ugly nigger,Hate
@teamMANNY_ Nigger You Ain't Call Me,Hate
@bakedflounder you are supportive of guns and usage of the word 'nigger',Hate
@KaylaWomack43 @B_ODANIELS you really think the word nigger is equal to cracker like really,Hate
@uchennauka3 What's happening nigger is you good,Hate
